filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
CodeSmell_OriginalFiles/0x9b2e81b42907e2bbd2bd76e36ba8ce1911db537e.sol,0x9b2e81b42907e2bbd2bd76e36ba8ce1911db537e.sol,slither,solidity,2022/11/14,20241120_1814,1732126644.386775,0.8538398742675781,53,"{constable_states,external_function,naming_convention,reentrancy_benign,solc_version}",{},{EXIT_CODE_53},{}
CodeSmell_OriginalFiles/0x9b6BAA7DE8751328E8e0a8b872Ff8d36539b313D.sol,0x9b6BAA7DE8751328E8e0a8b872Ff8d36539b313D.sol,slither,solidity,2022/11/14,20241120_1814,1732126877.978815,1.0339019298553467,82,"{assembly,constable_states,constant_function,deprecated_standards,external_function,naming_convention,reentrancy_benign,solc_version,unused_state}",{},{EXIT_CODE_82},{}
CodeSmell_OriginalFiles/0x9b8c435196c8398ff021f375535cf04e3459b15c.sol,0x9b8c435196c8398ff021f375535cf04e3459b15c.sol,slither,solidity,2022/11/14,20241120_1814,1732126707.1190028,0.7008943557739258,22,"{external_function,incorrect_equality,naming_convention,reentrancy_benign,solc_version}",{},{EXIT_CODE_22},{}
CodeSmell_OriginalFiles/0x9bbb9387c9e2477a6b5d81afece00255875c48ce.sol,0x9bbb9387c9e2477a6b5d81afece00255875c48ce.sol,slither,solidity,2022/11/14,20241120_1814,1732126841.473228,0.86922287940979,57,"{constable_states,external_function,low_level_calls,naming_convention,reentrancy_eth,solc_version}",{},{EXIT_CODE_57},{}
CodeSmell_OriginalFiles/0x9c099997100fe55041b2028332A027ad7004AAc4.sol,0x9c099997100fe55041b2028332A027ad7004AAc4.sol,slither,solidity,2022/11/14,20241120_1814,1732126750.716133,0.7994289398193359,48,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_eth,shadowing_abstract,solc_version,unused_return}",{},{EXIT_CODE_48},{}
CodeSmell_OriginalFiles/0x9ce6a4dbf61c13e23edf47b41e7a2ba9e525d765.sol,0x9ce6a4dbf61c13e23edf47b41e7a2ba9e525d765.sol,slither,solidity,2022/11/14,20241120_1814,1732127007.3677042,0.6933948993682861,11,"{constable_states,deprecated_standards,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_11},{}
CodeSmell_OriginalFiles/0x9de550274af9c3d4d3e9713f828bd58bd5686b5a.sol,0x9de550274af9c3d4d3e9713f828bd58bd5686b5a.sol,slither,solidity,2022/11/14,20241120_1814,1732126880.6263978,0.7326111793518066,32,"{constable_states,deprecated_standards,erc20_interface,external_function,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_32},{}
CodeSmell_OriginalFiles/0x9e46a38f5daabe8683e10793b06749eef7d733d1.sol,0x9e46a38f5daabe8683e10793b06749eef7d733d1.sol,slither,solidity,2022/11/14,20241120_1814,1732126840.607889,0.8638911247253418,38,"{constable_states,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_38},{}
CodeSmell_OriginalFiles/0x9f00f10e226ec430e888d6311e3f65e62093a9ac.sol,0x9f00f10e226ec430e888d6311e3f65e62093a9ac.sol,slither,solidity,2022/11/14,20241120_1814,1732126651.3543308,0.6796584129333496,28,"{constable_states,deprecated_standards,external_function,naming_convention,solc_version}",{},{EXIT_CODE_28},{}
CodeSmell_OriginalFiles/0xA5d1e58ECe1fC438d64E65769d2ab730143a4Caf.sol,0xA5d1e58ECe1fC438d64E65769d2ab730143a4Caf.sol,slither,solidity,2022/11/14,20241120_1814,1732126921.7129002,1.462906837463379,80,"{assembly,constable_states,constant_function,external_function,naming_convention,shadowing_abstract,solc_version,uninitialized_local}",{},{EXIT_CODE_80},{}
CodeSmell_OriginalFiles/0xA97fF44CFf7101FaC76aF172F088f400F28cb4E9.sol,0xA97fF44CFf7101FaC76aF172F088f400F28cb4E9.sol,slither,solidity,2022/11/14,20241120_1814,1732126911.284727,0.8163719177246094,64,"{arbitrary_send,constable_states,erc20_indexed,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_64},{}
